Fasciaeta,ID Film,Voto Massimo,Voto Minimo
Under 18,1457,5,1
Under 18,1458,5,2
Under 18,1459,5,1
Under 18,1460,4,1
Under 18,1461,4,1
Under 18,1463,5,3
Under 18,1464,5,1
Under 18,1465,5,2
Under 18,1466,5,2
Under 18,1468,5,1
Under 18,1471,2,2
Under 18,1472,4,2
Under 18,1473,4,1
Under 18,1474,5,1
Under 18,1475,5,1
Under 18,1476,5,1
Under 18,1477,5,2
Under 18,1479,5,1
Under 18,1480,5,2
Under 18,1482,4,1
Under 18,1483,5,1
Under 18,1484,5,1
Under 18,1485,5,1
Under 18,1487,5,1
Under 18,1488,5,1
Under 18,1489,5,3
Under 18,1490,3,1
Under 18,1493,5,3
Under 18,1494,3,3
Under 18,1495,2,1
Under 18,1496,5,3
Under 18,1497,2,1
Under 18,1498,5,1
Under 18,1499,5,1
Under 18,1500,5,1
Under 18,1501,3,2
Under 18,1502,4,3
Under 18,1503,4,1
Under 18,1504,4,4
Under 18,1507,5,1
Under 18,1508,5,2
Under 18,1509,4,3
Under 18,1511,4,2
Under 18,1513,5,1
Under 18,1515,4,1
Under 18,1516,5,3
Under 18,1517,5,1
Under 18,1518,5,1
Under 18,1520,3,1
Under 18,1522,4,1
Under 18,1523,5,2
Under 18,1525,3,1
Under 18,1526,4,1
Under 18,1527,5,1
Under 18,1529,5,1
Under 18,1531,5,4
Under 18,1533,5,4
Under 18,1535,5,1
Under 18,1537,5,1
Under 18,1538,3,3
Under 18,1539,4,4
Under 18,1541,5,1
Under 18,1542,5,2
Under 18,1543,5,2
Under 18,1544,5,1
Under 18,1545,5,3
Under 18,1546,5,1
Under 18,1547,3,3
Under 18,1549,5,1
Under 18,1550,3,1
Under 18,1551,4,2
Under 18,1552,5,1
Under 18,1553,2,2
Under 18,1554,5,1
Under 18,1556,4,1
Under 18,1558,1,1
Under 18,1561,4,3
Under 18,1562,5,1
Under 18,1563,5,4
Under 18,1564,4,4
Under 18,1565,3,2
Under 18,1566,5,1
Under 18,1567,3,3
Under 18,1569,5,1
Under 18,1570,3,3
Under 18,1571,5,3
Under 18,1572,3,2
Under 18,1573,5,1
Under 18,1574,2,2
Under 18,1575,4,4
Under 18,1580,5,1
Under 18,1581,5,1
Under 18,1582,5,2
Under 18,1583,3,1
Under 18,1584,5,1
Under 18,1585,5,2
Under 18,1586,5,1
Under 18,1587,5,1
Under 18,1588,5,1
Under 18,1589,5,2
Under 18,1590,5,1
Under 18,1591,5,1
Under 18,1592,5,1
Under 18,1593,4,2
Under 18,1594,5,1
Under 18,1595,3,1
Under 18,1596,4,1
Under 18,1597,5,1
Under 18,1598,4,1
Under 18,1599,2,1
Under 18,1600,5,2
Under 18,1601,5,2
Under 18,1602,3,1
Under 18,1603,5,1
Under 18,1604,5,2
Under 18,1605,5,1
Under 18,1606,5,1
Under 18,1608,5,1
Under 18,1609,5,1
Under 18,1610,5,1
Under 18,1611,5,1
Under 18,1612,4,2
Under 18,1613,3,1
Under 18,1614,5,1
Under 18,1615,5,2
Under 18,1616,5,2
Under 18,1617,5,1
Under 18,1619,5,1
Under 18,1620,5,1
Under 18,1621,4,1
Under 18,1623,4,1
Under 18,1624,4,2
Under 18,1625,5,1
Under 18,1626,5,1
Under 18,1627,5,1
Under 18,1629,5,1
Under 18,1631,5,3
Under 18,1632,4,1
Under 18,1633,5,1
Under 18,1635,5,1
Under 18,1636,2,2
Under 18,1639,5,1
Under 18,1640,5,1
Under 18,1641,5,1
Under 18,1642,5,2
Under 18,1643,5,1
Under 18,1644,5,1
Under 18,1645,5,1
Under 18,1646,5,2
Under 18,1647,5,1
Under 18,1648,5,1
Under 18,1649,5,2
Under 18,1650,5,3
Under 18,1651,4,2
Under 18,1653,5,1
Under 18,1654,5,1
Under 18,1655,5,1
Under 18,1656,4,4
Under 18,1657,5,3
Under 18,1658,5,1
Under 18,1660,5,1
Under 18,1661,4,3
Under 18,1662,3,1
Under 18,1663,5,1
Under 18,1664,5,4
Under 18,1665,5,1
Under 18,1666,4,1
Under 18,1667,5,1
Under 18,1668,3,1
Under 18,1669,5,3
Under 18,1670,5,1
Under 18,1671,4,2
Under 18,1672,5,2
Under 18,1673,5,1
Under 18,1674,5,2
Under 18,1676,5,1
Under 18,1677,4,1
Under 18,1678,5,1
Under 18,1679,3,1
Under 18,1680,5,1
Under 18,1681,5,1
Under 18,1682,5,2
Under 18,1683,5,1
Under 18,1684,5,2
Under 18,1686,5,1
Under 18,1687,5,1
Under 18,1688,5,2
Under 18,1689,5,1
Under 18,1690,5,1
Under 18,1692,3,1
Under 18,1693,5,2
Under 18,1694,5,1
Under 18,1695,4,3
Under 18,1696,4,1
Under 18,1699,5,1
Under 18,1701,5,1
Under 18,1702,5,1
Under 18,1703,5,1
Under 18,1704,5,1
Under 18,1707,5,1
Under 18,1711,5,1
Under 18,1713,5,1
Under 18,1715,4,1
Under 18,1717,5,1
Under 18,1719,5,2
Under 18,1721,5,1
Under 18,1722,5,1
Under 18,1725,5,4
Under 18,1726,5,1
Under 18,1727,5,1
Under 18,1728,4,3
Under 18,1729,5,1
Under 18,1730,5,2
Under 18,1731,4,1
Under 18,1732,5,1
Under 18,1733,4,1
Under 18,1734,5,1
Under 18,1735,5,1
Under 18,1739,2,1
Under 18,1741,5,5
Under 18,1743,5,5
Under 18,1744,4,1
Under 18,1746,4,1
Under 18,1747,5,1
Under 18,1748,5,1
Under 18,1749,3,3
Under 18,1750,4,1
Under 18,1752,5,1
Under 18,1753,5,1
Under 18,1754,5,1
Under 18,1755,4,3
Under 18,1756,4,1
Under 18,1758,5,3
Under 18,1759,5,4
Under 18,1760,5,1
Under 18,1762,5,1
Under 18,1767,5,2
Under 18,1769,5,1
Under 18,1770,4,3
Under 18,1771,5,2
Under 18,1772,4,1
Under 18,1777,5,1
Under 18,1779,5,1
Under 18,1782,2,2
Under 18,1783,5,1
Under 18,1784,5,1
Under 18,1785,5,1
Under 18,1788,5,1
Under 18,1791,4,1
Under 18,1792,5,1
Under 18,1793,2,1
Under 18,1794,5,1
Under 18,1795,5,4
Under 18,1796,4,4
Under 18,1797,5,1
Under 18,1798,4,1
Under 18,1799,5,2
Under 18,1801,5,1
Under 18,1804,5,2
Under 18,1805,5,1
Under 18,1806,5,1
Under 18,1807,3,3
Under 18,1809,5,1
Under 18,1810,5,2
Under 18,1811,4,3
Under 18,1812,5,1
Under 18,1814,5,2
Under 18,1815,2,2
Under 18,1816,4,1
Under 18,1817,3,2
Under 18,1821,4,1
Under 18,1822,3,3
Under 18,1824,5,1
Under 18,1825,5,3
Under 18,1826,3,1
Under 18,1827,5,3
Under 18,1829,4,3
Under 18,1830,5,5
Under 18,1831,5,1
Under 18,1833,5,1
Under 18,1834,5,1
Under 18,1835,5,1
Under 18,1836,5,2
Under 18,1837,3,1
Under 18,1839,5,1
Under 18,1840,5,2
Under 18,1841,4,2
Under 18,1842,4,4
Under 18,1844,4,3
Under 18,1845,5,1
Under 18,1846,3,1
Under 18,1848,5,1
Under 18,1850,4,2
Under 18,1851,4,4
Under 18,1853,4,1
Under 18,1854,3,2
Under 18,1855,4,1
Under 18,1856,4,1
Under 18,1857,4,2
Under 18,1858,5,1
Under 18,1859,5,1
Under 18,1860,4,3
Under 18,1861,3,3
Under 18,1862,4,1
Under 18,1863,5,1
Under 18,1864,4,4
Under 18,1865,5,2
Under 18,1866,5,1
Under 18,1867,4,1
Under 18,1869,3,1
Under 18,1870,5,2
Under 18,1871,5,5
Under 18,1873,5,1
Under 18,1874,5,2
Under 18,1875,5,1
Under 18,1876,5,1
Under 18,1877,1,1
Under 18,1878,2,2
Under 18,1879,5,5
Under 18,1880,3,2
Under 18,1881,5,2
Under 18,1882,5,1
Under 18,1883,5,1
Under 18,1884,5,1
Under 18,1885,5,1
Under 18,1887,4,1
Under 18,1888,5,1
Under 18,1889,5,2
Under 18,1890,3,1
Under 18,1891,4,2
Under 18,1892,5,1
Under 18,1893,5,3
Under 18,1894,5,1
Under 18,1895,5,1
Under 18,1896,5,2
Under 18,1897,5,1
Under 18,1898,5,4
Under 18,1899,5,3
Under 18,1900,5,3
Under 18,1901,5,2
Under 18,1902,5,2
Under 18,1903,2,2
Under 18,1904,5,1
Under 18,1906,4,3
Under 18,1907,5,1
Under 18,1909,5,1
Under 18,1910,4,4
Under 18,1911,5,1
Under 18,1912,5,1
Under 18,1913,5,2
Under 18,1914,5,1
Under 18,1916,5,1
Under 18,1917,5,1
Under 18,1918,5,1
Under 18,1919,5,1
Under 18,1920,5,1
Under 18,1921,5,1
Under 18,1922,5,2
Under 18,1923,5,1
Under 18,1924,5,1
Under 18,1925,5,3
Under 18,1926,5,3
Under 18,1927,5,3
Under 18,1928,4,3
Under 18,1929,5,2
Under 18,1930,4,4
Under 18,1931,5,3
Under 18,1932,4,3
Under 18,1933,5,3
Under 18,1934,5,1
Under 18,1935,5,3
Under 18,1936,5,3
Under 18,1937,5,3
Under 18,1938,5,3
Under 18,1939,5,3
Under 18,1940,5,3
Under 18,1941,5,1
Under 18,1942,5,2
Under 18,1943,5,2
Under 18,1944,5,2
Under 18,1945,5,1
Under 18,1946,5,3
Under 18,1947,5,1
Under 18,1948,5,1
Under 18,1949,5,1
Under 18,1950,5,3
Under 18,1951,5,1
Under 18,1952,5,1
Under 18,1953,5,1
Under 18,1954,5,2
Under 18,1955,5,1
Under 18,1956,5,1
Under 18,1957,5,1
Under 18,1958,5,1
Under 18,1959,5,1
Under 18,1960,5,2
Under 18,1961,5,1
Under 18,1962,5,1
Under 18,1963,5,2
Under 18,1964,5,2
Under 18,1965,5,1
Under 18,1966,5,1
Under 18,1967,5,1
Under 18,1968,5,1
Under 18,1969,5,1
Under 18,1970,4,1
Under 18,1971,4,1
Under 18,1972,4,1
Under 18,1973,4,1
Under 18,1974,5,1
Under 18,1975,5,1
Under 18,1976,4,1
Under 18,1977,5,1
Under 18,1978,4,1
Under 18,1979,5,1
Under 18,1980,4,1
Under 18,1981,4,1
Under 18,1982,5,1
Under 18,1983,5,1
Under 18,1984,4,1
Under 18,1985,5,1
Under 18,1986,4,1
Under 18,1987,4,1
Under 18,1988,4,1
Under 18,1989,3,1
Under 18,1990,4,1
Under 18,1991,5,1
Under 18,1992,5,1
Under 18,1993,5,1
Under 18,1994,5,1
Under 18,1995,4,1
Under 18,1996,4,1
Under 18,1997,5,1
Under 18,1998,4,1
Under 18,1999,5,1
Under 18,2000,5,1
Under 18,2001,5,1
Under 18,2002,5,1
Under 18,2003,5,1
Under 18,2004,5,1
Under 18,2005,5,1
Under 18,2006,5,1
Under 18,2007,4,2
Under 18,2008,2,1
Under 18,2009,5,1
Under 18,2010,5,2
Under 18,2011,5,1
Under 18,2012,5,1
Under 18,2013,5,1
Under 18,2014,5,1
Under 18,2015,5,1
Under 18,2016,5,1
Under 18,2017,5,1
Under 18,2018,5,1
Under 18,2019,5,2
Under 18,2020,5,1
Under 18,2021,5,1
Under 18,2022,5,1
Under 18,2023,5,1
Under 18,2024,5,2
Under 18,2025,5,1
Under 18,2026,5,1
Under 18,2027,4,1
Under 18,2028,5,1
Under 18,2029,4,3
Under 18,2031,5,1
Under 18,2032,3,1
Under 18,2033,5,1
Under 18,2034,5,1
Under 18,2035,5,1
Under 18,2036,5,1
Under 18,2037,4,1
Under 18,2038,5,1
Under 18,2039,1,1
Under 18,2040,5,1
Under 18,2041,5,1
Under 18,2042,4,1
Under 18,2043,5,1
Under 18,2044,4,1
Under 18,2045,4,1
Under 18,2046,5,1
Under 18,2047,4,3
Under 18,2048,5,1
Under 18,2049,4,2
Under 18,2050,4,1
Under 18,2051,4,1
Under 18,2052,4,1
Under 18,2053,5,1
Under 18,2054,5,1
Under 18,2055,4,3
Under 18,2056,5,1
Under 18,2057,5,1
Under 18,2058,5,1
Under 18,2059,5,1
Under 18,2060,5,1
Under 18,2062,5,1
Under 18,2063,1,1
Under 18,2064,5,1
Under 18,2065,5,1
Under 18,2066,5,3
Under 18,2067,5,1
Under 18,2068,5,1
Under 18,2069,5,3
Under 18,2070,5,2
Under 18,2071,5,1
Under 18,2072,5,1
Under 18,2073,4,2
Under 18,2074,4,4
Under 18,2075,5,1
Under 18,2076,5,1
Under 18,2077,5,2
Under 18,2078,5,1
Under 18,2079,4,4
Under 18,2080,5,1
Under 18,2081,5,1
Under 18,2082,5,1
Under 18,2083,5,2
Under 18,2084,5,1
Under 18,2085,5,1
Under 18,2086,4,1
Under 18,2087,5,1
Under 18,2088,5,1
Under 18,2089,5,1
Under 18,2090,5,1
Under 18,2091,5,1
Under 18,2092,4,1
Under 18,2093,5,1
Under 18,2094,5,1
Under 18,2095,4,1
Under 18,2096,5,1
Under 18,2097,5,1
Under 18,2098,5,2
Under 18,2099,5,1
Under 18,2100,5,1
Under 18,2101,5,2
Under 18,2102,5,1
Under 18,2103,4,2
Under 18,2104,4,2
Under 18,2105,5,1
Under 18,2106,5,1
Under 18,2107,5,1
Under 18,2108,5,1
Under 18,2109,5,1
Under 18,2110,5,1
Under 18,2111,5,1
Under 18,2112,5,1
Under 18,2113,4,1
Under 18,2114,5,1
Under 18,2115,5,1
Under 18,2116,5,1
Under 18,2117,5,1
Under 18,2118,5,2
Under 18,2119,5,1
Under 18,2120,5,1
Under 18,2121,5,1
Under 18,2122,5,1
Under 18,2123,5,1
Under 18,2124,5,1
Under 18,2125,5,2
Under 18,2126,5,1
Under 18,2127,5,5
Under 18,2128,4,2
Under 18,2129,5,5
Under 18,2130,5,2
Under 18,2131,5,2
Under 18,2132,5,2
Under 18,2133,5,1
Under 18,2134,5,1
Under 18,2135,5,1
Under 18,2136,5,2
Under 18,2137,5,1
Under 18,2138,5,2
Under 18,2139,5,1
Under 18,2140,5,1
Under 18,2141,5,1
Under 18,2142,4,1
Under 18,2143,5,1
Under 18,2144,5,1
Under 18,2145,5,1
Under 18,2146,5,1
Under 18,2147,4,1
Under 18,2148,5,1
Under 18,2149,5,1
Under 18,2150,5,1
Under 18,2151,5,2
Under 18,2152,5,1
Under 18,2153,5,1
Under 18,2154,5,1
Under 18,2155,5,2
Under 18,2156,5,5
Under 18,2157,5,3
Under 18,2158,1,1
Under 18,2159,5,1
Under 18,2160,5,1
Under 18,2161,5,1
Under 18,2162,4,1
Under 18,2163,5,1
Under 18,2164,1,1
Under 18,2165,5,2
Under 18,2166,5,1
Under 18,2167,5,1
Under 18,2168,4,2
Under 18,2169,5,1
Under 18,2170,4,1
Under 18,2171,5,1
Under 18,2173,5,2
Under 18,2174,5,1
Under 18,2175,4,4
Under 18,2176,5,3
Under 18,2177,5,1
Under 18,2178,5,2
Under 18,2179,5,2
Under 18,2180,4,3
Under 18,2181,5,2
Under 18,2182,5,2
Under 18,2183,5,1
Under 18,2184,5,1
Under 18,2185,5,2
Under 18,2186,5,3
Under 18,2187,5,2
Under 18,2188,4,1
Under 18,2189,4,3
Under 18,2190,5,2
Under 18,2191,2,2
Under 18,2192,5,5
Under 18,2193,5,1
Under 18,2194,5,2
Under 18,2195,4,2
Under 18,2196,2,2
Under 18,2197,5,4
Under 18,2200,3,2
Under 18,2201,4,3
Under 18,2202,5,3
Under 18,2203,5,2
Under 18,2204,5,3
Under 18,2205,4,3
Under 18,2206,5,2
Under 18,2207,3,1
Under 18,2208,5,1
Under 18,2209,4,3
Under 18,2210,5,3
Under 18,2211,4,3
Under 18,2212,5,1
Under 18,2215,4,2
Under 18,2219,3,3
Under 18,2221,3,3
Under 18,2227,5,3
Under 18,2231,5,1
Under 18,2232,5,1
Under 18,2236,5,1
Under 18,2237,5,3
Under 18,2238,5,1
Under 18,2239,5,1
Under 18,2240,5,2
Under 18,2241,5,1
Under 18,2243,5,2
Under 18,2244,3,3
Under 18,2245,5,1
Under 18,2246,3,1
Under 18,2247,5,1
Under 18,2248,5,1
Under 18,2249,5,1
Under 18,2250,5,2
Under 18,2252,5,1
Under 18,2253,5,1
Under 18,2255,5,2
Under 18,2256,4,1
Under 18,2257,4,3
Under 18,2259,5,1
Under 18,2260,4,1
Under 18,2261,5,1
Under 18,2262,5,1
Under 18,2263,5,1
Under 18,2264,4,1
Under 18,2265,5,1
Under 18,2266,4,1
Under 18,2267,5,2
Under 18,2268,5,1
Under 18,2269,4,1
Under 18,2271,5,1
Under 18,2272,5,2
Under 18,2273,5,1
Under 18,2275,5,1
Under 18,2276,5,3
Under 18,2278,5,1
Under 18,2279,5,1
Under 18,2280,5,2
Under 18,2281,3,3
Under 18,2282,5,1
Under 18,2283,4,1
Under 18,2284,5,3
Under 18,2285,5,4
Under 18,2286,5,1
Under 18,2287,5,1
Under 18,2288,5,1
Under 18,2289,5,1
Under 18,2290,5,1
Under 18,2291,5,1
Under 18,2292,3,1
Under 18,2293,5,5
Under 18,2294,5,1
Under 18,2295,5,2
Under 18,2296,5,1
Under 18,2297,5,1
Under 18,2298,3,1
Under 18,2300,5,1
Under 18,2301,5,1
Under 18,2302,5,2
Under 18,2303,5,1
Under 18,2304,4,4
Under 18,2305,5,3
Under 18,2306,4,1
Under 18,2307,3,1
Under 18,2308,2,2
Under 18,2310,5,1
Under 18,2311,5,1
Under 18,2312,5,1
Under 18,2313,5,2
Under 18,2314,5,1
Under 18,2315,5,1
Under 18,2316,5,1
Under 18,2318,5,1
Under 18,2320,5,1
Under 18,2321,5,1
Under 18,2322,5,1
Under 18,2323,4,2
Under 18,2324,5,1
Under 18,2325,5,1
Under 18,2326,5,5
Under 18,2327,5,2
Under 18,2328,5,1
Under 18,2329,5,2
Under 18,2330,5,1
Under 18,2331,5,1
Under 18,2332,4,4
Under 18,2333,5,1
Under 18,2334,5,1
Under 18,2335,5,1
Under 18,2336,5,1
Under 18,2337,5,1
Under 18,2338,5,1
Under 18,2339,3,3
Under 18,2340,5,1
Under 18,2341,4,1
Under 18,2342,5,1
Under 18,2344,5,2
Under 18,2345,5,2
Under 18,2346,5,1
Under 18,2347,5,3
Under 18,2348,5,1
Under 18,2349,5,2
Under 18,2350,3,2
Under 18,2351,5,3
Under 18,2352,5,1
Under 18,2353,5,1
Under 18,2354,4,1
Under 18,2355,5,1
Under 18,2356,5,1
Under 18,2357,5,3
Under 18,2359,5,2
Under 18,2360,5,3
Under 18,2361,5,1
Under 18,2362,5,1
Under 18,2363,5,1
Under 18,2364,5,1
Under 18,2365,5,1
Under 18,2366,5,1
Under 18,2367,5,1
Under 18,2368,3,1
Under 18,2369,5,1
Under 18,2370,5,2
Under 18,2371,5,1
Under 18,2372,5,1
Under 18,2373,5,1
Under 18,2374,4,1
Under 18,2375,5,1
Under 18,2376,5,1
Under 18,2377,5,1
Under 18,2378,5,1
Under 18,2379,5,1
Under 18,2380,4,1
Under 18,2381,4,1
Under 18,2382,4,1
Under 18,2383,4,1
Under 18,2384,5,1
Under 18,2385,4,1
Under 18,2386,3,1
Under 18,2387,5,1
Under 18,2389,5,1
Under 18,2390,5,1
Under 18,2391,5,2
Under 18,2392,5,1
Under 18,2393,5,1
Under 18,2394,5,2
Under 18,2395,5,1
Under 18,2396,5,1
Under 18,2397,4,3
Under 18,2398,5,2
Under 18,2399,5,1
Under 18,2400,5,1
Under 18,2401,5,1
Under 18,2402,5,1
Under 18,2403,5,1
Under 18,2404,5,1
Under 18,2405,5,1
Under 18,2406,5,2
Under 18,2407,5,1
Under 18,2408,5,1
Under 18,2409,5,1
Under 18,2410,5,1
Under 18,2411,5,1
Under 18,2412,5,1
Under 18,2413,5,1
Under 18,2414,5,1
Under 18,2415,4,4
Under 18,2416,5,1
Under 18,2417,5,2
Under 18,2418,5,2
Under 18,2419,5,2
Under 18,2420,5,1
Under 18,2421,5,1
Under 18,2422,5,1
Under 18,2423,5,1
Under 18,2424,5,1
Under 18,2425,5,2
Under 18,2426,4,4
Under 18,2427,5,1
Under 18,2428,5,1
Under 18,2429,4,1
Under 18,2430,5,1
Under 18,2431,5,1
Under 18,2432,5,2
Under 18,2433,5,1
Under 18,2434,5,2
Under 18,2435,5,1
Under 18,2436,5,1
Under 18,2437,5,1
Under 18,2439,5,2
Under 18,2440,4,2
Under 18,2441,4,3
Under 18,2442,5,2
Under 18,2443,5,1
Under 18,2445,4,2
Under 18,2446,4,1
Under 18,2447,5,1
Under 18,2448,5,1
Under 18,2449,3,1
Under 18,2450,5,1
Under 18,2451,5,1
Under 18,2452,5,1
Under 18,2453,5,1
Under 18,2454,5,1
Under 18,2455,5,1
Under 18,2456,4,1
Under 18,2457,5,2
Under 18,2458,4,1
Under 18,2459,5,1
Under 18,2460,4,1
Under 18,2461,5,1
Under 18,2462,4,1
Under 18,2463,5,1
Under 18,2464,2,2
Under 18,2465,5,1
Under 18,2467,5,1
Under 18,2468,5,1
Under 18,2469,5,1
Under 18,2470,5,1
Under 18,2471,5,1
Under 18,2472,4,3
Under 18,2473,4,1
Under 18,2474,5,1
Under 18,2475,5,2
Under 18,2476,5,1
Under 18,2477,3,1
Under 18,2478,5,1
Under 18,2479,3,1
Under 18,2481,3,2
Under 18,2482,2,2
Under 18,2483,5,1
Under 18,2485,5,1
Under 18,2486,2,2
Under 18,2487,1,1
Under 18,2488,5,2
Under 18,2490,5,1
Under 18,2491,4,1
Under 18,2492,5,1
Under 18,2493,4,1
Under 18,2494,5,3
Under 18,2495,5,2
Under 18,2496,5,1
Under 18,2497,5,1
Under 18,2498,4,1
Under 18,2499,5,1
Under 18,2500,4,1
Under 18,2501,5,1
Under 18,2502,5,1
Under 18,2503,5,5
Under 18,2504,5,1
Under 18,2505,5,1
Under 18,2506,5,1
Under 18,2507,4,2
Under 18,2509,4,2
Under 18,2511,5,2
Under 18,2512,5,4
Under 18,2513,5,1
Under 18,2514,5,1
Under 18,2515,2,1
Under 18,2516,4,1
Under 18,2517,5,1
Under 18,2518,5,2
Under 18,2519,5,1
Under 18,2520,5,1
Under 18,2521,5,1
Under 18,2522,4,1
Under 18,2523,3,2
Under 18,2524,5,2
Under 18,2525,5,1
Under 18,2526,5,1
Under 18,2527,5,1
Under 18,2528,5,2
Under 18,2529,5,1
Under 18,2530,5,1
Under 18,2531,5,1
Under 18,2532,5,1
Under 18,2533,5,1
Under 18,2534,3,3
Under 18,2535,5,2
Under 18,2536,4,1
Under 18,2537,3,1
Under 18,2538,5,5
Under 18,2539,5,1
Under 18,2540,5,2
Under 18,2541,5,1
Under 18,2542,5,1
Under 18,2544,3,3
Under 18,2545,5,4
Under 18,2546,5,1
Under 18,2548,5,1
Under 18,2549,5,1
Under 18,2550,5,1
Under 18,2551,5,1
Under 18,2552,4,1
Under 18,2553,5,1
Under 18,2554,5,1
Under 18,2555,5,1
Under 18,2556,3,3
Under 18,2558,5,1
Under 18,2559,4,1
Under 18,2560,5,1
Under 18,2561,5,2
Under 18,2562,5,1
Under 18,2565,5,1
Under 18,2566,3,1
Under 18,2567,5,1
Under 18,2568,4,1
Under 18,2569,4,4
Under 18,2570,5,2
Under 18,2571,5,1
Under 18,2572,5,1
Under 18,2573,5,1
Under 18,2574,4,1
Under 18,2575,5,2
Under 18,2577,4,3
Under 18,2578,3,3
Under 18,2579,5,2
Under 18,2580,5,2
Under 18,2581,5,1
Under 18,2582,5,2
Under 18,2583,5,2
Under 18,2585,5,4
Under 18,2586,5,1
Under 18,2587,4,2
Under 18,2589,5,1
Under 18,2590,5,1
Under 18,2593,5,2
Under 18,2594,5,1
Under 18,2596,5,1
Under 18,2597,5,2
Under 18,2598,5,1
Under 18,2599,5,1
Under 18,2600,5,1
Under 18,2602,4,4
Under 18,2605,5,1
Under 18,2606,5,1
Under 18,2607,5,2
Under 18,2609,5,4
Under 18,2610,5,4
Under 18,2611,5,2
Under 18,2612,5,3
Under 18,2613,5,1
Under 18,2614,2,1
Under 18,2615,5,1
Under 18,2616,5,1
Under 18,2617,5,1
Under 18,2618,5,3
Under 18,2620,5,4
Under 18,2621,5,1
Under 18,2622,5,1
Under 18,2624,5,3
Under 18,2625,4,2
Under 18,2626,5,3
Under 18,2627,4,4
Under 18,2628,5,1
Under 18,2629,5,1
Under 18,2630,4,1
Under 18,2631,3,1
Under 18,2632,4,4
Under 18,2633,5,1
Under 18,2634,5,2
Under 18,2635,4,1
Under 18,2636,4,2
Under 18,2637,5,2
Under 18,2638,4,2
Under 18,2639,5,1
Under 18,2640,5,1
Under 18,2641,5,1
Under 18,2642,5,1
Under 18,2643,5,1
Under 18,2644,5,1
Under 18,2645,5,2
Under 18,2646,4,2
Under 18,2647,5,1
Under 18,2648,5,2
Under 18,2649,5,2
Under 18,2650,5,2
Under 18,2651,5,2
Under 18,2652,5,2
Under 18,2653,5,2
Under 18,2654,5,3
Under 18,2655,5,1
Under 18,2656,5,1
Under 18,2657,5,1
Under 18,2658,4,4
Under 18,2659,4,1
Under 18,2660,5,1
Under 18,2661,5,2
Under 18,2662,5,2
Under 18,2663,4,2
Under 18,2664,5,1
Under 18,2665,5,2
Under 18,2666,5,3
Under 18,2667,4,2
Under 18,2668,5,1
Under 18,2669,5,3
Under 18,2670,5,3
Under 18,2671,5,1
Under 18,2672,5,1
Under 18,2673,1,1
Under 18,2674,3,1
Under 18,2675,5,5
Under 18,2676,5,1
Under 18,2677,5,2
Under 18,2678,4,2
Under 18,2681,5,3
Under 18,2682,5,4
Under 18,2683,5,1
Under 18,2685,4,3
Under 18,2686,5,1
Under 18,2687,5,1
Under 18,2688,5,1
Under 18,2689,5,3
Under 18,2690,5,2
Under 18,2691,3,3
Under 18,2692,5,1
Under 18,2693,5,2
Under 18,2694,5,1
Under 18,2695,4,1
Under 18,2696,5,1
Under 18,2697,4,2
Under 18,2699,5,1
Under 18,2700,5,1
Under 18,2701,5,1
Under 18,2702,5,1
Under 18,2704,5,2
Under 18,2705,3,3
Under 18,2706,5,1
Under 18,2707,5,1
Under 18,2708,5,2
Under 18,2709,5,1
Under 18,2710,5,1
Under 18,2711,4,2
Under 18,2712,5,1
Under 18,2713,5,1
Under 18,2714,5,2
Under 18,2715,4,2
Under 18,2716,5,1
Under 18,2717,5,1
Under 18,2718,5,1
Under 18,2719,4,1
Under 18,2720,5,1
Under 18,2721,5,2
Under 18,2722,5,1
Under 18,2723,5,1
Under 18,2724,5,1
Under 18,2725,5,1
Under 18,2726,5,3
Under 18,2727,4,3
Under 18,2728,5,2
Under 18,2729,5,3
Under 18,2730,5,1
Under 18,2731,5,3
Under 18,2732,5,1
Under 18,2733,4,1
Under 18,2734,5,1
Under 18,2735,5,1
Under 18,2736,5,2
Under 18,2738,5,2
Under 18,2739,5,1
Under 18,2740,4,2
Under 18,2741,5,1
Under 18,2743,5,3
Under 18,2744,5,2
Under 18,2745,5,1
Under 18,2746,5,1
Under 18,2747,5,1
Under 18,2748,4,1
Under 18,2749,5,2
Under 18,2750,5,1
Under 18,2751,4,1
Under 18,2752,5,2
Under 18,2753,5,2
Under 18,2754,4,3
Under 18,2755,5,2
Under 18,2756,4,2
Under 18,2757,5,2
Under 18,2758,5,2
Under 18,2759,5,1
Under 18,2761,5,1
Under 18,2762,5,1
Under 18,2763,5,1
Under 18,2764,5,2
Under 18,2765,3,3
Under 18,2766,4,1
Under 18,2767,4,1
Under 18,2768,4,4
Under 18,2769,5,2
Under 18,2770,5,1
Under 18,2771,5,1
Under 18,2772,5,1
Under 18,2773,2,2
Under 18,2774,5,2
Under 18,2775,5,2
Under 18,2776,5,3
Under 18,2777,1,1
Under 18,2778,3,2
Under 18,2779,5,1
Under 18,2780,5,1
Under 18,2781,5,1
Under 18,2782,5,2
Under 18,2784,5,2
Under 18,2785,5,4
Under 18,2786,5,1
Under 18,2787,5,2
Under 18,2788,5,2
Under 18,2789,5,1
Under 18,2790,4,1
Under 18,2791,5,1
Under 18,2792,5,1
Under 18,2793,5,1
Under 18,2794,5,1
Under 18,2795,5,2
Under 18,2796,5,1
Under 18,2797,5,1
Under 18,2798,4,1
